NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
wt040_081,1.865805,1.828557,1.04614,1.046144,0.720539,0.056948,0.82792,0.339246,451,604,0.339246,210,27/8/2019,4,1,0.8,8,40,2,31170,13308
wt040_081,0.888376,0.849912,0.174352,0.174355,0.670578,0,0.038445,0.339246,451,604,0.339246,181,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_081,2.577163,2.551295,1.759669,1.759671,0.739562,0,1.576645,0.339246,451,604,0.339246,212,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_086,1.845139,1.808165,0.810817,0.810819,0.966451,0.030585,0.465001,0.009513,5992,6049,0.009513,311,27/8/2019,4,1,0.8,1,40,2,35187,4843
wt040_086,2.382201,2.3341,1.280064,1.280069,1.021166,0.032669,0.867231,0.008839,5996,6049,0.008839,336,27/8/2019,4,1,0.8,2,40,2,35187,4197
wt040_086,1.739023,1.704002,0.728067,0.728072,0.936528,0.037284,0.31096,0.009513,5992,6049,0.009513,350,27/8/2019,4,1,0.8,3,40,2,35187,4758
wt040_086,2.008237,1.973607,0.918265,0.91827,1.02208,0.029614,0.482756,0.008839,5996,6049,0.008839,344,27/8/2019,4,1,0.8,4,40,2,35187,4600
wt040_086,2.781826,2.728146,1.657407,1.657409,1.034177,0.036528,1.279915,0.009513,5992,6049,0.009513,311,27/8/2019,4,1,0.8,5,40,2,32924,3863
wt040_086,3.013818,2.96905,1.991139,1.991144,0.927143,0.047164,1.578918,0.008839,5996,6049,0.008839,324,27/8/2019,4,1,0.8,6,40,2,32924,3286
wt040_086,2.41339,2.341598,1.386603,1.386606,0.916879,0.038432,0.951876,0.009513,5992,6049,0.009513,350,27/8/2019,4,1,0.8,7,40,2,32924,3797
wt040_086,2.869505,2.823375,1.737885,1.737891,1.02311,0.061815,1.293091,0.008839,5996,6049,0.008839,344,27/8/2019,4,1,0.8,8,40,2,32924,3608
wt040_086,1.405659,1.347682,0.358576,0.358579,0.984106,0,0.054157,0.011369,5981,6049,0.011369,324,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_086,3.784505,3.698145,2.749721,2.749723,0.906138,0,2.391024,0.008839,5996,6049,0.008839,313,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_091,1.804263,1.750235,0.957407,0.957411,0.756763,0.032589,0.472936,0.000345,26066,26075,0.000345,391,27/8/2019,4,1,0.8,1,40,2,35247,1292
wt040_091,2.831676,2.739142,1.914734,1.914737,0.794308,0.030319,1.214193,0,26075,26075,0,495,27/8/2019,4,1,0.8,2,40,2,35247,0
wt040_091,1.764566,1.723978,0.821415,0.821417,0.868727,0.033653,0.296329,0.000345,26066,26075,0.000345,358,27/8/2019,4,1,0.8,3,40,2,35247,1272
wt040_091,2.275423,2.229259,1.381443,1.381445,0.81614,0.032139,0.714105,0,26075,26075,0,453,27/8/2019,4,1,0.8,4,40,2,35247,69
wt040_091,2.985455,2.955228,2.084595,2.084599,0.822157,0.045068,1.555954,0.000345,26066,26075,0.000345,391,27/8/2019,4,1,0.8,5,40,2,30731,658
wt040_091,4.254714,4.184803,3.342288,3.342292,0.807753,0.034906,2.576313,0,26075,26075,0,534,27/8/2019,4,1,0.8,6,40,2,30731,268
wt040_091,2.499179,2.430308,1.397544,1.39755,0.967316,0.060478,0.910695,0.000345,26066,26075,0.000345,358,27/8/2019,4,1,0.8,7,40,2,30731,697
wt040_091,3.361038,3.278483,2.365599,2.365603,0.876181,0.033222,1.73022,0,26075,26075,0,453,27/8/2019,4,1,0.8,8,40,2,30731,251
wt040_091,1.425184,1.378237,0.578798,0.578802,0.79424,0,0.073424,0.000921,26051,26075,0.000921,380,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_091,4.797502,4.711793,3.842654,3.842658,0.815142,0,3.307836,0,26075,26075,0,434,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_096,1.597751,1.560175,1.094378,1.094384,0.441807,0.020844,0.572665,0.000242,66101,66117,0.000242,395,27/8/2019,4,1,0.8,1,40,2,33278,2814
wt040_096,2.125097,2.073365,1.563375,1.563381,0.472319,0.037374,1.022536,0.000106,66110,66117,0.000106,397,27/8/2019,4,1,0.8,2,40,2,33278,1902
wt040_096,1.510978,1.472796,0.973798,0.973803,0.465883,0.029953,0.371404,0.000242,66101,66117,0.000242,376,27/8/2019,4,1,0.8,3,40,2,33278,3066
wt040_096,1.694563,1.63598,1.152857,1.152862,0.445969,0.033912,0.586717,0.000106,66110,66117,0.000106,406,27/8/2019,4,1,0.8,4,40,2,33278,2353
wt040_096,2.657146,2.620609,2.101764,2.10177,0.479322,0.03711,1.502679,0.000242,66101,66117,0.000242,395,27/8/2019,4,1,0.8,5,40,2,26749,2091
wt040_096,2.843415,2.77555,2.270244,2.270247,0.469111,0.032409,1.713598,0.000106,66110,66117,0.000106,397,27/8/2019,4,1,0.8,6,40,2,26749,1339
wt040_096,2.114755,2.081387,1.496421,1.496425,0.545686,0.03597,0.99318,0.000242,66101,66117,0.000242,376,27/8/2019,4,1,0.8,7,40,2,26749,2339
wt040_096,2.737289,2.67774,2.195465,2.195467,0.447741,0.034448,1.608662,0.000106,66110,66117,0.000106,406,27/8/2019,4,1,0.8,8,40,2,26749,1438
wt040_096,1.005029,0.971099,0.502047,0.502051,0.464705,0,0.061978,0.000454,66087,66117,0.000454,383,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_096,4.176821,4.129354,3.615185,3.615189,0.457607,0,3.096548,0.000106,66110,66117,0.000106,392,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_101,0.047314,0.033397,0,0,0,0.033349,0,1,0,0,0,0,27/8/2019,4,1,0.8,1,40,2,38451,0
wt040_101,0.046204,0.035927,0,0,0,0.035874,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,2,40,2,38451,0
wt040_101,0.045586,0.026025,0,0,0.000294,0.025445,0,1,0,0,0,0,27/8/2019,4,1,0.8,3,40,2,38451,0
wt040_101,0.067017,0.050378,0,0,0.000822,0.04876,0,1,0,0,0,0,27/8/2019,4,1,0.8,4,40,2,38451,0
wt040_101,0.057068,0.046737,0,0,0.000332,0.046095,0,1,0,0,0,0,27/8/2019,4,1,0.8,5,40,2,37021,0
wt040_101,0.085898,0.057823,0,0,0.000548,0.056719,0,1,0,0,0,0,27/8/2019,4,1,0.8,6,40,2,37021,0
wt040_101,0.058371,0.035769,0,0,5.9E-05,0.035654,0,1,0,0,0,0,27/8/2019,4,1,0.8,7,40,2,37021,0
wt040_101,0.058469,0.047827,0,0,0.000552,0.046719,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,8,40,2,37021,0
wt040_101,0.001258,0.001257,0,0,0.000538,0,0,1,0,0,0,0,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_101,0.092171,0.074685,0,0,0.000515,0,0,1,0,0,0,0,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_106,0.050076,0.033276,0,0,0.000357,0.032577,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,1,40,2,39390,0
wt040_106,0.071191,0.067087,0,0,0.00087,0.065275,0,1,0,0,0,0,27/8/2019,4,1,0.8,2,40,2,39390,0
wt040_106,0.048529,0.04182,0,0,0.000368,0.041092,0,1,0,0,0,0,27/8/2019,4,1,0.8,3,40,2,39390,0
wt040_106,0.046962,0.029801,0,0,0,0.029754,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,4,40,2,39390,0
wt040_106,0.086373,0.078831,0,0,0.000567,0.077605,0,1,0,0,4.27255705194724E+180,0,27/8/2019,4,1,0.8,5,40,2,38988,0
wt040_106,0.059236,0.036251,0,0,0.000563,0.035046,0,1,0,0,0,0,27/8/2019,4,1,0.8,6,40,2,38988,0
wt040_106,0.081149,0.057839,0,0,0.000804,0.056197,0,1,0,0,0,0,27/8/2019,4,1,0.8,7,40,2,38988,0
wt040_106,0.061002,0.043558,0,0,6.4E-05,0.043426,0,1,0,0,0,0,27/8/2019,4,1,0.8,8,40,2,38988,0
wt040_106,0.001303,0.000867,0,0,0.000428,0,0,1,0,0,0,0,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_106,0.062683,0.055622,0,0,0.000569,0,0,1,0,0,0,0,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_111,1.865111,1.833554,1.113116,1.11312,0.680222,0.039632,0.713901,0.003578,17887,17951,0.003578,336,27/8/2019,4,1,0.8,1,40,2,38629,4577
wt040_111,2.217885,2.186423,1.447651,1.447656,0.684769,0.052968,1.02707,0.003017,17897,17951,0.003017,337,27/8/2019,4,1,0.8,2,40,2,38629,4159
wt040_111,1.658325,1.600824,0.891655,0.891657,0.673114,0.035799,0.428677,0.003578,17887,17951,0.003578,323,27/8/2019,4,1,0.8,3,40,2,38629,4623
wt040_111,1.925118,1.887512,1.090785,1.090787,0.758717,0.037728,0.6843,0.003017,17897,17951,0.003017,333,27/8/2019,4,1,0.8,4,40,2,38629,4125
wt040_111,2.891693,2.82364,2.067434,2.067438,0.686737,0.065318,1.639368,0.003578,17887,17951,0.003578,348,27/8/2019,4,1,0.8,5,40,2,36565,3820
wt040_111,3.218364,3.177344,2.318538,2.318544,0.811465,0.043741,1.868835,0.003017,17897,17951,0.003017,323,27/8/2019,4,1,0.8,6,40,2,36565,3430
wt040_111,2.275479,2.22689,1.429117,1.429121,0.741555,0.052516,1.026832,0.003578,17887,17951,0.003578,323,27/8/2019,4,1,0.8,7,40,2,36565,3856
wt040_111,2.946486,2.896199,2.079784,2.079789,0.765931,0.047731,1.636562,0.003017,17897,17951,0.003017,333,27/8/2019,4,1,0.8,8,40,2,36565,3395
wt040_111,1.113196,1.063425,0.375514,0.375517,0.682955,0,0.058204,0.004645,17868,17951,0.004645,325,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_111,3.969471,3.923673,3.111032,3.111035,0.759187,0,2.764152,0.003017,17897,17951,0.003017,322,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_116,1.703405,1.665883,0.954308,0.954312,0.687409,0.021131,0.552489,0.005127,25744,25876,0.005127,356,27/8/2019,4,1,0.8,1,40,2,32520,6957
wt040_116,1.95039,1.92267,1.243345,1.243349,0.64532,0.030657,0.834058,0.004542,25759,25876,0.004542,341,27/8/2019,4,1,0.8,2,40,2,32520,6404
wt040_116,1.380356,1.340555,0.670931,0.670938,0.645062,0.020449,0.302077,0.005127,25744,25876,0.005127,333,27/8/2019,4,1,0.8,3,40,2,32520,6952
wt040_116,1.974708,1.923169,1.072961,1.072963,0.811778,0.037972,0.574833,0.00349,25786,25876,0.00349,321,27/8/2019,4,1,0.8,4,40,2,32520,8681
wt040_116,2.519654,2.471906,1.701578,1.701584,0.729561,0.037208,1.313428,0.005127,25744,25876,0.005127,324,27/8/2019,4,1,0.8,5,40,2,29092,5434
wt040_116,2.786561,2.750214,2.029857,2.029861,0.680779,0.036797,1.59164,0.004542,25759,25876,0.004542,341,27/8/2019,4,1,0.8,6,40,2,29092,4978
wt040_116,2.073226,2.023909,1.289912,1.289916,0.694238,0.036503,0.892095,0.005127,25744,25876,0.005127,333,27/8/2019,4,1,0.8,7,40,2,29092,5438
wt040_116,2.337155,2.263896,1.618993,1.618997,0.613443,0.027613,1.207478,0.00349,25786,25876,0.00349,321,27/8/2019,4,1,0.8,8,40,2,29092,4706
wt040_116,1.120536,1.087738,0.35387,0.353874,0.728631,0,0.055732,0.005557,25733,25876,0.005557,326,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_116,3.929046,3.87783,3.196419,3.196422,0.636949,0,2.773571,0.00349,25786,25876,0.00349,342,27/8/2019,4,1,0.8,10,40,2,0,0
wt040_121,1.501889,1.455188,0.944346,0.944348,0.48178,0.028901,0.512612,0.000434,64491,64519,0.000434,359,27/8/2019,4,1,0.8,1,40,2,33122,3478
wt040_121,1.914887,1.867365,1.349324,1.349326,0.496966,0.020942,0.86572,0.000186,64507,64519,0.000186,374,27/8/2019,4,1,0.8,2,40,2,33122,2124
wt040_121,1.557555,1.499479,0.854405,0.854409,0.605323,0.039184,0.334017,0.000434,64491,64519,0.000434,361,27/8/2019,4,1,0.8,3,40,2,33122,3627
wt040_121,1.670466,1.645922,1.099794,1.0998,0.512478,0.030773,0.559126,0.000186,64507,64519,0.000186,374,27/8/2019,4,1,0.8,4,40,2,33122,2066
wt040_121,2.706797,2.631283,1.836486,1.836488,0.75263,0.042509,1.36818,0.000434,64491,64519,0.000434,359,27/8/2019,4,1,0.8,5,40,2,26578,2424
wt040_121,2.926729,2.866249,2.326045,2.32605,0.49882,0.038558,1.778951,0.000186,64507,64519,0.000186,374,27/8/2019,4,1,0.8,6,40,2,26578,1346
wt040_121,2.061749,2.013328,1.463001,1.463008,0.514851,0.031262,0.979481,0.000434,64491,64519,0.000434,361,27/8/2019,4,1,0.8,7,40,2,26578,2571
wt040_121,2.658017,2.599744,1.965289,1.965294,0.587373,0.044117,1.440783,0.000186,64507,64519,0.000186,374,27/8/2019,4,1,0.8,8,40,2,26578,1216
wt040_121,1.030637,0.98456,0.483856,0.48386,0.496067,0,0.06275,0.000543,64484,64519,0.000543,374,27/8/2019,4,1,0.8,9,40,2,0,0
wt040_121,3.855178,3.795053,3.251017,3.251021,0.490795,0,2.823131,0.000186,64507,64519,0.000186,351,27/8/2019,4,1,0.8,10,40,2,0,0
wt050_001,1.195427,1.16951,0.725615,0.72562,0.397728,0.042306,0.568908,0.029221,1232,1268,0.029221,157,27/8/2019,4,1,0.8,1,50,2,55129,26348
wt050_001,1.45824,1.388037,0.962408,0.962412,0.38537,0.037366,0.82629,0.029221,1232,1268,0.029221,155,27/8/2019,4,1,0.8,2,50,2,55129,26239
wt050_001,0.955392,0.897397,0.477202,0.477204,0.371386,0.048359,0.315345,0.029221,1232,1268,0.029221,155,27/8/2019,4,1,0.8,3,50,2,55129,27177
wt050_001,1.169741,1.140644,0.697127,0.697133,0.3822,0.057895,0.548658,0.029221,1232,1268,0.029221,151,27/8/2019,4,1,0.8,4,50,2,55129,27239
wt050_001,1.759283,1.737549,1.19306,1.193063,0.479356,0.061337,0.984567,0.029221,1232,1268,0.029221,150,27/8/2019,4,1,0.8,5,50,2,40608,25886
wt050_001,1.935825,1.886489,1.439409,1.439411,0.384635,0.06223,1.231684,0.029221,1232,1268,0.029221,163,27/8/2019,4,1,0.8,6,50,2,40608,26003
wt050_001,1.484931,1.456531,0.995234,0.995236,0.401748,0.059625,0.771429,0.029221,1232,1268,0.029221,155,27/8/2019,4,1,0.8,7,50,2,40608,26797
wt050_001,1.817809,1.773088,1.300999,1.301005,0.39615,0.071581,1.103649,0.029221,1232,1268,0.029221,151,27/8/2019,4,1,0.8,8,50,2,40608,26836
wt050_001,0.529863,0.503304,0.094329,0.094333,0.402029,0,0.041171,0.029221,1232,1268,0.029221,136,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_001,2.94111,2.901026,2.327413,2.327415,0.477063,0,2.22034,0.029221,1232,1268,0.029221,161,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_006,2.415712,2.391843,1.47604,1.476044,0.870224,0.042486,1.054763,0.000771,14261,14272,0.000771,378,27/8/2019,4,1,0.8,1,50,2,53654,14178
wt050_006,2.762486,2.733542,1.880937,1.880941,0.805785,0.043986,1.50285,0.000771,14261,14272,0.000771,363,27/8/2019,4,1,0.8,2,50,2,53654,14687
wt050_006,1.906468,1.825415,0.970523,0.970527,0.810672,0.041088,0.571737,0.000771,14261,14272,0.000771,368,27/8/2019,4,1,0.8,3,50,2,53654,14233
wt050_006,2.061823,2.026406,1.101992,1.101998,0.869682,0.05098,0.712596,0.000771,14261,14272,0.000771,371,27/8/2019,4,1,0.8,4,50,2,53654,14825
wt050_006,3.777401,3.701774,2.737258,2.737262,0.913433,0.048,2.266826,0.000771,14261,14272,0.000771,378,27/8/2019,4,1,0.8,5,50,2,43030,13466
wt050_006,3.82139,3.767304,2.902266,2.902268,0.817258,0.044103,2.479879,0.000771,14261,14272,0.000771,363,27/8/2019,4,1,0.8,6,50,2,43030,14261
wt050_006,3.024891,2.993486,2.081026,2.081033,0.849565,0.060173,1.628548,0.000771,14261,14272,0.000771,368,27/8/2019,4,1,0.8,7,50,2,43030,13480
wt050_006,3.723036,3.691348,2.765446,2.765451,0.854668,0.068041,2.305453,0.000771,14261,14272,0.000771,371,27/8/2019,4,1,0.8,8,50,2,43030,14159
wt050_006,1.201468,1.163883,0.338657,0.338661,0.821221,0,0.081687,0.001263,14254,14272,0.001263,368,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_006,5.725629,5.677173,4.765559,4.765561,0.809071,0,4.402887,0.000771,14261,14272,0.000771,372,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_011,2.416657,2.370567,1.255924,1.255926,1.076557,0.038356,0.806793,0.001304,23000,23030,0.001304,383,27/8/2019,4,1,0.8,1,50,2,46647,8931
wt050_011,3.010204,2.957279,1.782703,1.782707,1.141581,0.029883,1.321278,0.001304,23000,23030,0.001304,401,27/8/2019,4,1,0.8,2,50,2,46647,8941
wt050_011,2.097283,2.054784,0.950538,0.950542,1.071768,0.029347,0.477098,0.001304,23000,23030,0.001304,387,27/8/2019,4,1,0.8,3,50,2,46647,8916
wt050_011,2.286215,2.213728,1.045927,1.045931,1.135821,0.028536,0.598129,0.001304,23000,23030,0.001304,387,27/8/2019,4,1,0.8,4,50,2,46647,8993
wt050_011,3.659425,3.624279,2.474079,2.474084,1.10639,0.040175,1.902555,0.001304,23000,23030,0.001304,383,27/8/2019,4,1,0.8,5,50,2,37016,7699
wt050_011,4.304166,4.239605,3.03033,3.030334,1.162591,0.042956,2.443422,0.001304,23000,23030,0.001304,401,27/8/2019,4,1,0.8,6,50,2,37016,7757
wt050_011,3.394939,3.322588,2.15101,2.151013,1.110537,0.057724,1.518015,0.001304,23000,23030,0.001304,387,27/8/2019,4,1,0.8,7,50,2,37016,7694
wt050_011,4.171944,4.125583,2.824306,2.824311,1.238499,0.062086,2.189461,0.001304,23000,23030,0.001304,387,27/8/2019,4,1,0.8,8,50,2,37016,7760
wt050_011,2.042277,1.988323,0.562157,0.562161,1.420853,0,0.095481,0.001304,23000,23030,0.001304,374,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_011,7.496923,7.351779,5.793817,5.793821,1.390376,0,5.219071,0.001304,23000,23030,0.001304,391,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_016,2.791956,2.743068,1.438328,1.438333,1.243819,0.056198,0.787217,0.001326,46011,46072,0.001326,417,27/8/2019,4,1,0.8,1,50,2,40921,6829
wt050_016,3.222134,3.169247,1.963877,1.963881,1.169949,0.031495,1.338744,0.001326,46011,46072,0.001326,425,27/8/2019,4,1,0.8,2,50,2,40921,6631
wt050_016,2.529658,2.426809,1.157092,1.157097,1.223261,0.043036,0.483325,0.001326,46011,46072,0.001326,426,27/8/2019,4,1,0.8,3,50,2,40921,6865
wt050_016,2.917308,2.872783,1.510046,1.510051,1.325023,0.034546,0.801418,0.001326,46011,46072,0.001326,424,27/8/2019,4,1,0.8,4,50,2,40921,6842
wt050_016,3.761166,3.681201,2.370652,2.370658,1.25399,0.055579,1.737824,0.001326,46011,46072,0.001326,417,27/8/2019,4,1,0.8,5,50,2,31978,5478
wt050_016,4.251889,4.132125,2.851227,2.851231,1.240897,0.036215,2.214018,0.001326,46011,46072,0.001326,425,27/8/2019,4,1,0.8,6,50,2,31978,5467
wt050_016,3.655797,3.60143,2.212064,2.212069,1.329772,0.058548,1.501979,0.001326,46011,46072,0.001326,426,27/8/2019,4,1,0.8,7,50,2,31978,5510
wt050_016,4.008678,3.959728,2.69202,2.692025,1.20966,0.057621,2.049763,0.001326,46011,46072,0.001326,424,27/8/2019,4,1,0.8,8,50,2,31978,5494
wt050_016,2.171104,2.094863,0.824258,0.824261,1.26332,0,0.118511,0.001348,46010,46072,0.001348,447,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_016,6.975516,6.910287,5.622516,5.622519,1.200188,0,5.066597,0.001326,46011,46072,0.001326,408,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_021,3.127283,3.059556,1.876302,1.876306,1.131566,0.046668,1.079122,6.3E-05,111064,111071,6.3E-05,513,27/8/2019,4,1,0.8,1,50,2,43534,3262
wt050_021,3.403077,3.318199,2.37207,2.372075,0.908162,0.03778,1.665276,3.6E-05,111067,111071,3.6E-05,509,27/8/2019,4,1,0.8,2,50,2,43534,2471
wt050_021,2.480654,2.415368,1.411817,1.411822,0.962389,0.036527,0.639418,6.3E-05,111064,111071,6.3E-05,503,27/8/2019,4,1,0.8,3,50,2,43534,3142
wt050_021,2.769713,2.712808,1.704817,1.704823,0.973918,0.029936,0.958755,3.6E-05,111067,111071,3.6E-05,494,27/8/2019,4,1,0.8,4,50,2,43534,2747
wt050_021,4.493888,4.429445,3.213492,3.213496,1.149515,0.062969,2.388484,6.3E-05,111064,111071,6.3E-05,513,27/8/2019,4,1,0.8,5,50,2,28229,2376
wt050_021,4.790811,4.654453,3.651813,3.651817,0.954879,0.046398,2.893161,3.6E-05,111067,111071,3.6E-05,509,27/8/2019,4,1,0.8,6,50,2,28229,1972
wt050_021,3.849234,3.78677,2.573361,2.573366,1.151907,0.057053,1.801204,6.3E-05,111064,111071,6.3E-05,503,27/8/2019,4,1,0.8,7,50,2,28229,2310
wt050_021,4.307533,4.226291,3.154925,3.154931,1.011675,0.059071,2.423932,3.6E-05,111067,111071,3.6E-05,494,27/8/2019,4,1,0.8,8,50,2,28229,1868
wt050_021,2.103993,2.004762,1.044775,1.044778,0.954903,0,0.121001,9.9E-05,111060,111071,9.9E-05,553,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_021,8.193293,8.105798,7.078678,7.078682,0.929207,0,6.455935,3.6E-05,111067,111071,3.6E-05,480,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_026,1.189241,1.146754,0.581176,0.581181,0.526533,0.035356,0.398807,0,26,26,0,159,27/8/2019,4,1,0.8,1,50,2,51273,0
wt050_026,1.361602,1.33497,0.59831,0.598316,0.68749,0.045204,0.503599,0,26,26,0,114,27/8/2019,4,1,0.8,2,50,2,51273,0
wt050_026,0.983308,0.937665,0.36184,0.361846,0.533509,0.038134,0.217124,0,26,26,0,162,27/8/2019,4,1,0.8,3,50,2,51273,0
wt050_026,1.144458,1.10212,0.383412,0.383417,0.675453,0.038821,0.27087,0,26,26,0,116,27/8/2019,4,1,0.8,4,50,2,51273,0
wt050_026,1.932394,1.911365,1.294426,1.294433,0.548559,0.0637,1.108656,0,26,26,0,181,27/8/2019,4,1,0.8,5,50,2,41381,0
wt050_026,2.385202,2.349824,1.658013,1.658019,0.610918,0.076252,1.389134,0,26,26,0,196,27/8/2019,4,1,0.8,6,50,2,41381,24720
wt050_026,1.616348,1.592282,0.88514,0.885146,0.628194,0.078874,0.722528,0,26,26,0,162,27/8/2019,4,1,0.8,7,50,2,41381,0
wt050_026,1.807056,1.756123,0.991617,0.991622,0.696876,0.063991,0.79697,0,26,26,0,116,27/8/2019,4,1,0.8,8,50,2,41381,24720
wt050_026,0.671859,0.643624,0.107288,0.107293,0.531766,0,0.037624,0,26,26,0,154,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_026,2.450771,2.416466,1.77481,1.774813,0.524094,0,1.688163,0,26,26,0,111,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_031,2.385497,2.346041,1.311705,1.311708,0.988023,0.046581,0.890684,0.016827,5289,5378,0.016827,324,27/8/2019,4,1,0.8,1,50,2,54419,20353
wt050_031,2.752809,2.707195,1.662629,1.662633,0.986765,0.056572,1.303607,0.016827,5289,5378,0.016827,295,27/8/2019,4,1,0.8,2,50,2,54419,21452
wt050_031,1.985203,1.932924,0.882998,0.883004,0.992311,0.053901,0.490881,0.016827,5289,5378,0.016827,293,27/8/2019,4,1,0.8,3,50,2,54419,21577
wt050_031,2.351403,2.305645,1.14642,1.146427,1.093356,0.062883,0.755103,0.016827,5289,5378,0.016827,320,27/8/2019,4,1,0.8,4,50,2,54419,21457
wt050_031,3.645117,3.601604,2.405048,2.405052,1.123219,0.069925,1.936313,0.016827,5289,5378,0.016827,298,27/8/2019,4,1,0.8,5,50,2,46714,20147
wt050_031,3.886432,3.811693,2.718788,2.718792,1.012809,0.076553,2.283578,0.016827,5289,5378,0.016827,297,27/8/2019,4,1,0.8,6,50,2,46714,18650
wt050_031,3.055987,3.008288,1.830316,1.830322,1.107049,0.070455,1.395467,0.016827,5289,5378,0.016827,293,27/8/2019,4,1,0.8,7,50,2,46714,20161
wt050_031,3.779708,3.726785,2.634369,2.634374,1.025787,0.063437,2.166059,0.016827,5289,5378,0.016827,320,27/8/2019,4,1,0.8,8,50,2,46714,20077
wt050_031,1.382214,1.349085,0.307931,0.307933,1.038775,0,0.078817,0.016827,5289,5378,0.016827,283,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_031,6.182269,6.117852,4.802734,4.802739,1.175345,0,4.431503,0.016827,5289,5378,0.016827,309,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_036,4.180565,4.110734,1.526903,1.526908,2.541064,0.038259,0.975697,0.003547,18889,18956,0.003547,374,27/8/2019,4,1,0.8,1,50,2,52484,9433
wt050_036,4.569146,4.496689,1.907539,1.907543,2.528883,0.056492,1.420373,0.003335,18893,18956,0.003335,355,27/8/2019,4,1,0.8,2,50,2,52484,9347
wt050_036,3.848899,3.770152,1.036984,1.036989,2.676401,0.052046,0.55282,0.003547,18889,18956,0.003547,368,27/8/2019,4,1,0.8,3,50,2,52484,9412
wt050_036,4.182331,4.108722,1.273548,1.273553,2.775434,0.058573,0.729903,0.003335,18893,18956,0.003335,370,27/8/2019,4,1,0.8,4,50,2,52484,9311
wt050_036,5.583916,5.482499,2.813529,2.813533,2.614397,0.050655,2.260753,0.003547,18889,18956,0.003547,374,27/8/2019,4,1,0.8,5,50,2,46241,8153
wt050_036,5.902108,5.820405,3.061976,3.06198,2.692354,0.062935,2.535508,0.003335,18893,18956,0.003335,355,27/8/2019,4,1,0.8,6,50,2,46241,8108
wt050_036,4.951687,4.881238,2.210557,2.210561,2.601655,0.065119,1.643332,0.003547,18889,18956,0.003547,368,27/8/2019,4,1,0.8,7,50,2,46241,8094
wt050_036,5.613759,5.51793,2.706185,2.706189,2.743488,0.063834,2.167799,0.003335,18893,18956,0.003335,370,27/8/2019,4,1,0.8,8,50,2,46241,8004
wt050_036,3.251394,3.182553,0.532164,0.532168,2.645167,0,0.094145,0.003653,18887,18956,0.003653,375,27/8/2019,4,1,0.8,9,50,2,0,0
wt050_036,8.575901,8.439728,5.744,5.744003,2.587198,0,5.230841,0.003335,18893,18956,0.003335,359,27/8/2019,4,1,0.8,10,50,2,0,0
wt050_041,3.127152,3.074552,1.501376,1.50138,1.520704,0.050328,0.965236,0.004169,37900,38058,0.004169,395,27/8/2019,4,1,0.8,1,50,2,50583,11367
wt050_041,3.424682,3.342499,1.955483,1.955487,1.328552,0.053494,1.449673,0.00274,37954,38058,0.00274,378,27/8/2019,4,1,0.8,2,50,2,50583,8854
wt050_041,2.664707,2.615316,1.239333,1.239337,1.33549,0.039462,0.616039,0.004169,37900,38058,0.004169,415,27/8/2019,4,1,0.8,3,50,2,50583,11362
wt050_041,3.199114,3.135596,1.521905,1.52191,1.572622,0.037244,0.927403,0.002555,37961,38058,0.002555,399,27/8/2019,4,1,0.8,4,50,2,50583,8667
